species,observed_on,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,Pres_1,Pres_2,Pres_3,Pres_4,Pres_5,Pres_6,Pres_7,Pres_8,Pres_9,Pres_10,Pres_11,Pres_12,Pres_13,Pres_14,RelHum_1,RelHum_2,RelHum_3,RelHum_4,RelHum_5,RelHum_6,RelHum_7,RelHum_8,RelHum_9,RelHum_10,RelHum_11,RelHum_12,RelHum_13,RelHum_14,SpecHum_1,SpecHum_2,SpecHum_3,SpecHum_4,SpecHum_5,SpecHum_6,SpecHum_7,SpecHum_8,SpecHum_9,SpecHum_10,SpecHum_11,SpecHum_12,SpecHum_13,SpecHum_14,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11,Tmax_12,Tmax_13,Tmax_14,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmin_12,Tmin_13,Tmin_14,latitude,longitude,geometry,cod_prov,name,cod_ccaa,cartodb_id,created_at,updated_at,longitude_3035,latitude_3035,LC,elevation
,2015-05-27 00:00:00,0.125,0.125,0.125,0.75,0.375,0.1875,0.1875,0.125,0.5,0.25,0.25,0.0,0.25,0.25,99915.0,99892.0,99920.0,99941.0,99963.0,99986.0,99960.0,99986.0,99885.0,99866.0,99820.0,99855.0,99869.0,99823.0,59.0,58.875,58.1875,60.3125,58.9375,56.5,54.9375,59.0,61.3125,58.5,56.8125,55.875,63.875,63.375,0.01550293,0.015258789,0.015014648,0.015686035,0.015319824,0.014953613,0.0146484375,0.0154418945,0.01574707,0.01574707,0.015014648,0.014953613,0.016784668,0.016784668,29.8125,29.5625,29.5,29.5,29.5,29.8125,30.125,29.75,29.125,30.0625,30.0,30.3125,29.625,29.75,33.9375,33.6875,33.8125,33.5,33.8125,34.0,34.625,33.9375,32.875,34.1875,35.375,34.75,34.5625,33.4375,26.25,25.625,25.6875,26.375,25.4375,25.625,25.8125,26.4375,25.5,25.625,25.25,25.6875,26.0,26.0625,41.26904499481827,1.3387120028342565,POINT (1.3387120028342565 41.26904499481827),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.3387120028342565,41.26904499481827,2,242.0
,2010-03-12 00:00:00,0.0,0.0,0.0,0.25,0.0,1.75,1.4375,0.625,0.5625,0.125,0.0,0.125,9.9375,2.25,101190.0,101186.0,101168.0,101181.0,101248.0,101233.0,101115.0,101054.0,101112.0,101219.0,101223.0,101115.0,101082.0,101103.0,72.4375,76.5625,75.0,77.6875,76.1875,83.0625,84.75,77.375,78.625,76.6875,78.5625,77.625,84.9375,78.0625,0.017944336,0.018554688,0.018371582,0.019042969,0.018920898,0.019592285,0.01977539,0.019042969,0.019165039,0.019042969,0.019348145,0.018981934,0.018798828,0.018676758,28.875,28.5,28.6875,28.625,28.875,28.0,27.8125,28.6875,28.625,28.875,28.75,28.625,26.9375,28.25,29.25,28.75,28.9375,28.875,29.0625,28.75,28.4375,29.375,29.0,29.0625,29.125,28.9375,27.9375,28.875,28.3125,28.1875,28.375,28.5,28.625,27.625,27.3125,27.875,27.875,28.6875,28.1875,28.0625,26.125,27.5,43.31827442373714,-6.792810655752504,POINT (-6.792810655752504 43.31827442373714),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.792810655752504,43.31827442373714,27,778.0
,2011-10-09 00:00:00,0.5,1.875,0.4375,0.3125,0.0,0.0,0.0625,0.0625,0.25,0.0625,0.75,2.8125,0.0625,0.875,101595.0,101552.0,101581.0,101523.0,101346.0,101298.0,101406.0,101441.0,101450.0,101456.0,101387.0,101393.0,101542.0,101651.0,80.375,83.1875,82.9375,83.25,79.75,82.625,77.5625,79.5,82.375,81.8125,84.0625,88.0,81.125,81.0,0.016418457,0.016601562,0.016784668,0.016662598,0.015991211,0.016540527,0.015625,0.015686035,0.016418457,0.016235352,0.016662598,0.016845703,0.015625,0.015625,25.625,25.3125,25.5,25.375,25.375,25.3125,25.5,25.0625,25.25,25.1875,25.125,24.5625,24.75,24.75,25.75,25.8125,25.875,25.5625,25.875,25.75,26.0,25.375,25.6875,25.375,25.5625,25.0625,24.9375,25.1875,25.5,24.625,25.1875,25.125,24.6875,24.9375,24.875,24.5625,24.8125,25.0,24.4375,24.3125,24.4375,24.125,42.72479434246745,-8.5846325735601,POINT (-8.5846325735601 42.72479434246745),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-8.5846325735601,42.72479434246745,23,219.0
,2022-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85984.0,86035.0,85991.0,85974.0,85957.0,86008.0,85971.0,86037.0,85987.0,85860.0,85851.0,85828.0,85730.0,85814.0,54.5625,54.3125,51.6875,57.5,57.75,62.25,55.625,58.125,58.125,56.375,59.1875,57.0625,53.4375,50.125,0.008239746,0.008117676,0.008056641,0.008911133,0.009033203,0.009399414,0.008850098,0.009216309,0.009460449,0.009521484,0.0095825195,0.0095825195,0.009155273,0.008544922,18.625,18.3125,19.0,18.4375,19.0,17.875,18.875,18.75,19.0625,19.8125,19.0625,19.75,20.25,20.3125,24.8125,25.125,25.625,23.3125,25.25,21.125,22.9375,22.6875,23.25,24.0,23.1875,24.3125,25.6875,26.125,13.1875,12.75,14.0,13.75,14.25,14.625,14.375,15.75,16.0,15.875,14.875,16.0,15.25,14.5625,36.7596031193044,-2.6874698721210564,POINT (-2.6874698721210564 36.7596031193044),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.6874698721210564,36.7596031193044,13,38.0
,2022-01-10 00:00:00,0.0,0.0,0.0,0.25,0.5625,0.1875,6.0625,3.8125,2.125,0.3125,0.1875,6.25,0.125,17.0,101061.0,101104.0,101152.0,101164.0,101158.0,101190.0,101125.0,101023.0,101069.0,101193.0,101128.0,101031.0,101081.0,101212.0,74.75,73.125,75.0,78.6875,77.125,74.625,80.5,86.0625,80.5625,76.5625,73.5,78.1875,76.875,84.4375,0.017944336,0.017700195,0.018005371,0.019042969,0.018798828,0.018310547,0.018554688,0.019226074,0.018920898,0.018310547,0.017944336,0.018249512,0.018066406,0.018188477,28.3125,28.4375,28.375,28.4375,28.625,28.6875,27.625,27.125,27.9375,28.3125,28.5625,27.8125,28.0,26.5,28.6875,28.75,28.5,28.75,28.8125,28.875,28.4375,27.6875,28.3125,28.5625,28.875,28.5625,28.375,27.4375,28.0625,28.1875,28.125,28.25,28.3125,28.4375,26.3125,26.4375,27.6875,28.125,28.1875,26.5,26.9375,25.875,42.59635788181015,-5.686526282160287,POINT (-5.686526282160287 42.59635788181015),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.686526282160287,42.59635788181015,28,945.0
,2013-09-07 00:00:00,0.75,1.0625,1.0625,0.0,0.3125,0.9375,0.5,1.5,1.5,1.625,1.9375,2.0,1.75,1.6875,101590.0,101523.0,101437.0,101498.0,101560.0,101509.0,101324.0,101293.0,101473.0,101626.0,101658.0,101614.0,101561.0,101630.0,78.5,75.75,80.5625,79.4375,79.0,80.1875,78.5,80.875,78.875,77.6875,79.25,79.1875,79.125,79.625,0.015136719,0.014892578,0.01574707,0.015197754,0.014770508,0.01574707,0.015319824,0.015380859,0.014831543,0.014587402,0.014770508,0.014953613,0.015197754,0.015136719,24.75,25.125,24.9375,24.625,24.25,25.0,24.9375,24.4375,24.3125,24.3125,24.1875,24.375,24.6875,24.5,26.125,26.8125,26.5625,26.375,25.875,26.6875,26.75,26.0625,25.875,25.875,25.5625,26.25,26.8125,26.5625,23.625,23.5,23.125,22.3125,22.75,23.8125,23.4375,22.9375,23.125,22.875,23.0,22.6875,23.0,22.5,39.03323384693224,-5.559920167036324,POINT (-5.559920167036324 39.033233846932234),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.559920167036324,39.03323384693224,12,351.0
,2020-09-03 00:00:00,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0,0.5,0.4375,0.0,0.0625,0.0625,0.0,0.0625,91684.0,91687.0,91693.0,91624.0,91580.0,91527.0,91540.0,91704.0,91803.0,91744.0,91671.0,91653.0,91708.0,91710.0,62.125,59.375,60.75,57.875,56.625,61.5,61.3125,69.0,65.9375,59.375,65.9375,65.3125,63.9375,66.0,0.012084961,0.01159668,0.012023926,0.010803223,0.010986328,0.01159668,0.011962891,0.013366699,0.012939453,0.011657715,0.012329102,0.012084961,0.011779785,0.012329102,23.1875,23.6875,24.0,23.625,24.0,23.25,23.5625,23.0,23.75,23.5,22.25,22.125,22.25,22.375,28.125,30.0,30.25,30.9375,30.9375,30.1875,29.25,27.0,29.875,29.3125,25.5625,25.6875,26.375,26.125,18.5625,18.1875,19.5,16.9375,18.75,16.8125,18.6875,19.75,18.4375,18.25,18.875,18.1875,18.0625,19.0,38.06448344911988,-1.7475407244901078,POINT (-1.7475407244901078 38.06448344911988),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.7475407244901078,38.06448344911988,24,605.0
,2021-08-26 00:00:00,0.9375,0.4375,0.1875,0.625,0.25,0.4375,1.625,0.375,0.5,0.875,0.5625,0.125,3.1875,2.0,101463.0,101534.0,101503.0,101464.0,101478.0,101439.0,101333.0,101327.0,101526.0,101773.0,101766.0,101690.0,101684.0,101682.0,77.4375,76.625,71.75,78.75,75.875,81.0,84.3125,80.625,79.75,80.625,78.875,78.0,82.5,83.25,0.014770508,0.0146484375,0.013793945,0.015197754,0.014831543,0.015991211,0.016845703,0.015930176,0.015136719,0.015014648,0.015136719,0.015136719,0.0154418945,0.015808105,24.5625,24.5625,24.75,24.75,24.9375,25.0625,25.25,25.0625,24.5,24.1875,24.6875,24.875,24.25,24.5,24.8125,24.75,25.375,24.9375,25.3125,25.25,25.5,25.25,24.8125,24.5625,24.9375,25.125,25.0625,25.125,23.875,24.3125,23.9375,24.375,24.5625,24.875,25.0,24.75,24.0,23.6875,24.375,24.625,23.25,23.6875,43.084182971520704,-6.62280360589952,POINT (-6.62280360589952 43.084182971520704),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.62280360589952,43.084182971520704,27,912.0
,2023-09-01 00:00:00,0.1875,0.5625,1.5,1.6875,2.6875,1.9375,0.375,0.6875,0.8125,0.5625,0.0,3.5625,6.75,1.125,101557.0,101567.0,101590.0,101589.0,101667.0,101494.0,101382.0,101303.0,101320.0,101361.0,101339.0,101243.0,101301.0,101405.0,78.4375,81.25,80.25,84.5,87.125,82.3125,79.3125,80.6875,80.1875,74.625,79.5,85.5,85.4375,78.9375,0.016174316,0.016662598,0.016357422,0.017028809,0.01739502,0.017089844,0.016357422,0.016784668,0.016601562,0.015625,0.016296387,0.017578125,0.01727295,0.016174316,25.875,25.6875,25.625,25.4375,25.3125,25.9375,25.8125,25.875,25.875,26.125,25.6875,25.6875,25.4375,25.6875,26.0,26.125,26.0625,26.0625,25.5,26.25,26.125,26.3125,26.1875,26.3125,25.875,26.0,25.9375,26.1875,25.5625,25.375,25.125,24.5625,25.0,25.6875,25.4375,25.5625,25.5625,25.875,25.5,25.1875,25.0625,24.75,42.41879353362765,-2.4656772767936843,POINT (-2.4656772767936843 42.41879353362765),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.4656772767936843,42.41879353362765,2,461.0
,2021-07-11 00:00:00,0.6875,0.4375,0.0,0.6875,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,91248.0,91241.0,91288.0,91314.0,91181.0,91146.0,91181.0,91180.0,91215.0,91202.0,91227.0,91269.0,91247.0,91157.0,69.875,70.0625,58.25,70.75,65.0625,61.375,67.25,61.4375,62.4375,67.75,70.125,67.8125,73.0,70.6875,0.01159668,0.011352539,0.009765625,0.01159668,0.011047363,0.010375977,0.011230469,0.009887695,0.009887695,0.011474609,0.01159668,0.0119018555,0.012756348,0.012084961,20.375,20.1875,20.875,20.25,20.8125,20.9375,20.875,20.25,20.0625,21.125,20.875,22.0,21.5,21.25,24.25,24.4375,25.5625,23.9375,24.6875,25.3125,25.75,26.3125,26.5,26.5625,26.375,27.75,25.25,25.3125,15.875,16.5,17.25,17.6875,17.0,17.625,16.3125,14.875,15.4375,16.8125,16.375,17.125,18.125,17.3125,37.12715919390007,-6.132919807567788,POINT (-6.132919807567788 37.12715919390007),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.132919807567788,37.12715919390007,14,3.0
,2023-08-30 00:00:00,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88946.0,89166.0,89249.0,88690.0,88378.0,88332.0,88346.0,88347.0,88382.0,88408.0,88470.0,88516.0,88534.0,88645.0,51.625,55.625,67.0,38.4375,37.6875,39.125,40.25,36.3125,35.9375,38.125,36.8125,42.0,47.875,50.375,0.0072631836,0.0076904297,0.010559082,0.007873535,0.007507324,0.0078125,0.0078125,0.0072631836,0.007385254,0.007507324,0.0068969727,0.0073242188,0.008300781,0.0087890625,17.0625,16.875,18.5625,23.625,23.25,22.9375,22.8125,23.375,23.625,23.0625,22.125,21.0,20.625,20.5,23.5,22.75,22.125,30.125,31.6875,30.1875,30.5,30.9375,31.9375,30.9375,29.375,28.125,27.125,26.625,11.125,12.9375,14.125,16.25,16.0625,16.0,15.3125,17.125,16.1875,15.625,15.1875,15.125,14.625,15.4375,28.272142401318945,-14.116694524215916,POINT (-14.116694524215916 28.272142401318945),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-14.116694524215916,28.272142401318945,32,192.0
,2017-09-12 00:00:00,0.6875,0.375,0.0625,0.4375,1.0625,1.125,0.0,0.0625,0.1875,0.4375,0.4375,0.0,0.0625,0.125,100362.0,100347.0,100383.0,100442.0,100454.0,100446.0,100537.0,100617.0,100546.0,100415.0,100387.0,100377.0,100358.0,100316.0,64.625,62.9375,63.5625,64.25,66.875,68.9375,63.0625,61.0,65.625,67.125,67.75,64.75,62.8125,64.0625,0.014343262,0.013977051,0.013916016,0.014160156,0.015136719,0.01550293,0.014160156,0.013427734,0.0146484375,0.014953613,0.015014648,0.014282227,0.01373291,0.013793945,26.75,26.9375,26.6875,26.6875,27.0625,26.9375,27.25,27.0625,26.75,26.875,26.6875,26.875,26.625,26.4375,31.4375,32.0625,31.5625,31.3125,31.5625,31.9375,33.125,32.3125,30.9375,31.125,31.4375,32.125,31.375,31.875,23.0,23.25,23.0,23.25,23.8125,23.5625,23.0,23.25,23.5,23.625,23.25,22.25,23.0625,22.3125,39.99088309248114,-1.4675012045099152,POINT (-1.4675012045099152 39.99088309248114),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.4675012045099152,39.99088309248114,26,1215.0
,2021-06-20 00:00:00,0.0,0.0,2.4375,0.0,0.0,0.0,0.0,0.0,0.4375,0.25,0.75,1.375,0.0,0.0,93975.0,94034.0,93928.0,93786.0,93715.0,93659.0,93696.0,93791.0,93745.0,93676.0,93684.0,93760.0,93848.0,93815.0,77.1875,72.6875,85.625,75.875,79.875,79.3125,81.5,79.75,79.25,79.3125,84.25,82.625,74.25,69.0,0.011962891,0.012268066,0.014404297,0.012023926,0.012145996,0.0119018555,0.011962891,0.012573242,0.012756348,0.012939453,0.0138549805,0.013427734,0.012573242,0.012268066,20.125,21.5,21.125,20.6875,19.8125,19.625,19.125,20.25,20.625,20.875,20.875,20.4375,21.25,22.1875,24.0625,25.4375,24.625,26.625,24.625,24.25,23.5,23.6875,24.4375,24.875,25.375,23.3125,24.3125,25.4375,16.3125,18.1875,17.8125,15.75,15.8125,16.0625,14.75,16.625,17.5625,16.8125,17.25,17.875,18.75,18.75,37.92906907761089,-5.490994797922042,POINT (-5.490994797922042 37.92906907761089),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.490994797922042,37.92906907761089,22,411.0
,2016-04-29 00:00:00,5.9375,18.875,10.125,3.5,0.625,5.1875,4.1875,1.875,7.9375,7.9375,2.4375,0.25,4.5625,12.625,92800.0,92848.0,92845.0,92836.0,92785.0,92783.0,92820.0,92875.0,92927.0,92926.0,92860.0,92910.0,92989.0,92972.0,88.625,94.5625,89.5,85.8125,82.9375,91.8125,89.6875,87.875,87.6875,89.0,87.625,84.75,89.5,94.5625,0.017333984,0.01751709,0.017456055,0.016906738,0.016784668,0.018249512,0.018920898,0.018798828,0.018920898,0.018249512,0.018127441,0.017333984,0.018005371,0.017944336,23.375,22.375,23.375,23.625,24.125,23.625,24.625,24.875,25.0,24.25,24.375,24.3125,23.875,22.8125,26.6875,23.875,27.25,27.125,28.125,26.3125,27.8125,28.875,28.875,28.8125,28.875,28.6875,26.6875,24.25,20.9375,21.375,21.6875,19.8125,20.875,21.875,22.3125,22.1875,22.6875,21.0625,21.0,21.375,21.375,21.6875,37.5410569048414,-5.894596448990114,POINT (-5.894596448990114 37.5410569048414),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.894596448990114,37.5410569048414,16,13.0
,2012-06-04 00:00:00,0.0,0.0625,0.25,0.0,0.25,0.375,0.125,0.5625,0.4375,0.25,0.5625,0.4375,1.0625,0.75,99848.0,99828.0,99763.0,99779.0,99866.0,99905.0,99895.0,99823.0,99830.0,99756.0,99747.0,99680.0,99654.0,99530.0,61.625,61.75,63.125,63.1875,64.625,68.5625,63.8125,65.1875,67.875,65.5,70.75,67.0,68.125,66.3125,0.0138549805,0.014282227,0.014587402,0.014587402,0.015258789,0.016235352,0.015258789,0.0154418945,0.015991211,0.015930176,0.016418457,0.01586914,0.016601562,0.017089844,27.0625,27.625,27.625,27.5625,28.0,28.0,28.375,28.125,27.8125,28.5625,27.4375,27.875,28.25,29.3125,31.125,32.5625,32.25,32.3125,32.75,32.9375,33.375,33.1875,32.375,33.625,32.75,32.625,32.4375,35.1875,24.125,24.3125,23.8125,23.8125,24.625,24.0625,24.5,24.5,24.625,24.4375,24.4375,24.5625,25.125,26.1875,40.21984627188712,-0.7996575525371838,POINT (-0.7996575525371838 40.21984627188712),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.7996575525371838,40.21984627188712,23,973.0
,2022-05-05 00:00:00,4.1875,0.375,0.5625,0.4375,0.0,1.25,4.6875,10.125,4.9375,4.125,3.25,1.1875,6.9375,4.0625,88793.0,88817.0,88718.0,88681.0,88662.0,88633.0,88601.0,88512.0,88444.0,88423.0,88403.0,88439.0,88456.0,88485.0,82.75,75.5625,76.125,74.25,72.125,77.375,81.0625,84.6875,75.4375,78.3125,77.375,77.9375,81.8125,76.5625,0.014404297,0.01361084,0.014038086,0.014465332,0.014404297,0.015014648,0.015258789,0.015686035,0.015136719,0.01574707,0.01574707,0.015380859,0.015930176,0.015136719,20.5625,21.25,21.6875,22.625,23.0625,22.5,22.0,21.6875,23.1875,23.125,23.25,22.75,22.5,22.9375,21.9375,24.5,24.875,26.375,27.625,27.125,26.125,26.125,27.625,28.125,27.75,26.1875,27.0,27.75,18.6875,18.25,18.5625,18.875,18.5625,18.5,18.8125,18.875,19.4375,19.5625,19.9375,19.9375,19.25,19.3125,38.0254443724277,-1.2423033850115246,POINT (-1.2423033850115246 38.0254443724277),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.2423033850115246,38.0254443724277,2,86.0
,2012-03-04 00:00:00,0.125,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0625,0.5625,0.0,0.0,0.0,0.0,0.0,100818.0,100828.0,100853.0,100680.0,100562.0,100753.0,100728.0,100628.0,100720.0,100817.0,100812.0,100783.0,100924.0,101063.0,83.875,85.4375,84.8125,84.0625,83.8125,84.6875,85.3125,81.625,83.0625,81.625,76.0,78.25,80.875,78.375,0.018432617,0.018615723,0.018493652,0.018493652,0.018188477,0.018005371,0.018066406,0.017211914,0.01763916,0.017578125,0.016418457,0.017028809,0.01739502,0.017333984,26.75,26.5625,26.6875,26.75,26.5,26.1875,26.125,26.0625,26.1875,26.4375,26.5,26.625,26.5,26.9375,27.125,26.9375,26.875,27.0,26.875,26.375,26.375,26.3125,26.5625,26.625,26.875,27.125,26.8125,27.375,26.375,26.25,26.5,26.5,25.9375,25.9375,25.75,25.875,25.9375,26.25,25.9375,26.0625,26.1875,26.625,43.24367565825534,-2.956729162785251,POINT (-2.956729162785251 43.24367565825534),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.956729162785251,43.24367565825534,23,269.0
,2016-12-23 00:00:00,0.3125,0.8125,0.6875,0.0,0.0625,0.0625,0.375,0.125,0.1875,0.1875,0.5625,0.9375,0.4375,0.75,85306.0,85359.0,85272.0,85184.0,85228.0,85230.0,85304.0,85383.0,85386.0,85334.0,85308.0,85356.0,85381.0,85361.0,62.1875,68.4375,67.1875,59.5,60.875,61.75,63.375,59.9375,61.3125,63.75,65.875,72.1875,72.375,65.3125,0.012756348,0.014099121,0.01373291,0.012329102,0.012573242,0.013000488,0.013183594,0.012084961,0.012268066,0.012573242,0.012939453,0.014099121,0.013977051,0.013122559,23.0625,23.0,23.0625,23.8125,23.5,23.6875,23.25,23.25,22.875,22.8125,22.4375,21.875,21.75,22.9375,28.4375,28.25,29.9375,30.75,29.5625,29.6875,28.75,29.75,28.875,29.75,28.1875,27.375,27.4375,29.1875,18.5,18.5,18.625,17.5,18.375,18.4375,17.8125,17.5625,16.6875,17.4375,18.3125,18.625,18.375,18.6875,36.517148407960505,-5.230067812096308,POINT (-5.230067812096308 36.517148407960505),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.230067812096308,36.517148407960505,27,605.0
,2017-05-13 00:00:00,2.25,9.625,13.0,10.8125,215.625,61.6875,7.4375,11.8125,26.4375,29.8125,59.9375,45.5625,71.6875,49.4375,101363.0,101384.0,101290.0,101288.0,101366.0,101316.0,101341.0,101356.0,101334.0,101247.0,101308.0,101363.0,101388.0,101407.0,83.0625,85.5,86.9375,88.9375,88.375,88.3125,88.75,86.0,89.25,88.75,88.6875,87.75,88.0625,87.375,0.0178833,0.017822266,0.018127441,0.018249512,0.018127441,0.018188477,0.018127441,0.017944336,0.018371582,0.018310547,0.018188477,0.017944336,0.017944336,0.017944336,26.5,26.0,25.9375,25.6875,25.6875,25.6875,25.625,26.0,25.75,25.75,25.6875,25.6875,25.5625,25.6875,26.875,27.0,26.75,26.25,25.9375,25.875,26.3125,26.875,25.875,25.9375,26.0,26.125,25.875,26.3125,25.8125,25.3125,25.25,25.3125,25.375,25.4375,25.25,25.625,25.5625,25.4375,25.25,25.375,25.25,25.375,39.87135284075293,-4.47859519858423,POINT (-4.47859519858423 39.871352840752934),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.47859519858423,39.87135284075293,12,400.0
,2010-10-01 00:00:00,1.0625,1.125,1.0,0.3125,0.0625,0.9375,0.5625,1.6875,0.8125,0.5625,0.6875,1.625,1.25,0.9375,101407.0,101509.0,101555.0,101572.0,101534.0,101504.0,101505.0,101521.0,101581.0,101535.0,101408.0,101378.0,101400.0,101573.0,78.125,77.125,77.0625,74.4375,72.5625,78.875,78.25,78.25,75.4375,75.625,77.1875,78.0,77.625,76.9375,0.015563965,0.015136719,0.015014648,0.014709473,0.014404297,0.015686035,0.01586914,0.015197754,0.014587402,0.014709473,0.014892578,0.015136719,0.014953613,0.014770508,25.25,25.0,24.9375,25.125,25.25,25.1875,25.5625,24.875,24.8125,24.875,24.75,24.75,24.75,24.6875,26.75,26.5,26.4375,26.625,26.75,26.4375,27.125,26.5625,26.5625,26.5,26.25,26.125,26.125,25.8125,24.0625,23.875,23.625,23.875,24.1875,24.125,24.5625,23.25,23.5625,23.625,23.5,23.625,23.6875,23.6875,39.35891111831077,-6.414820031232978,POINT (-6.414820031232978 39.35891111831077),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-6.414820031232978,39.35891111831077,18,390.0
,2019-09-18 00:00:00,0.0,0.25,0.6875,0.4375,0.125,0.375,1.1875,0.1875,0.125,5.4375,4.0,0.25,0.0625,0.0625,101522.0,101475.0,101512.0,101574.0,101520.0,101555.0,101600.0,101580.0,101568.0,101672.0,101774.0,101720.0,101657.0,101555.0,77.1875,80.25,80.25,81.25,83.3125,82.8125,82.375,80.625,79.4375,86.8125,82.5625,78.5,81.3125,81.3125,0.015563965,0.016113281,0.016235352,0.016296387,0.016662598,0.016540527,0.016479492,0.016052246,0.015930176,0.016418457,0.01574707,0.015625,0.015930176,0.016052246,25.5,25.375,25.5,25.375,25.25,25.25,25.3125,25.25,25.375,24.4375,24.625,25.3125,25.0,25.125,25.9375,25.625,25.8125,25.625,25.5,25.5,25.75,25.5,25.75,25.0,25.375,25.5625,25.3125,25.4375,25.0,25.1875,25.125,25.0,25.125,24.9375,25.0,24.875,25.0,23.8125,24.1875,25.125,24.625,24.8125,42.24114017459675,-7.448498578732483,POINT (-7.448498578732483 42.24114017459675),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.448498578732483,42.24114017459675,27,1322.0
,2022-11-27 00:00:00,2.1875,2.6875,0.0,0.625,1.25,0.875,0.1875,3.6875,11.8125,0.0625,3.375,1.0625,0.75,3.8125,87332.0,87470.0,87541.0,87540.0,87537.0,87443.0,87382.0,87486.0,87525.0,87460.0,87452.0,87424.0,87515.0,87573.0,71.9375,72.9375,63.9375,67.5,70.5,66.25,71.25,75.6875,75.0,61.9375,67.4375,63.5,66.875,69.5625,0.013427734,0.013305664,0.01171875,0.012451172,0.013305664,0.013183594,0.013671875,0.014343262,0.013671875,0.011962891,0.0126953125,0.012329102,0.012878418,0.013183594,21.5625,21.25,21.625,21.4375,21.75,22.6875,21.9375,21.75,20.9375,22.375,21.625,22.4375,22.125,21.875,26.3125,25.875,26.6875,26.1875,27.3125,27.375,25.625,27.125,23.75,27.0,25.875,27.5625,27.0,26.5625,18.1875,18.0625,17.8125,17.875,18.5625,18.5625,18.4375,18.25,18.6875,18.0,18.75,18.6875,18.6875,18.8125,37.24572467214121,-4.42171866137457,POINT (-4.42171866137457 37.24572467214121),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.42171866137457,37.24572467214121,17,469.0
,2011-12-30 00:00:00,0.0,0.0,0.0625,2.3125,0.25,0.125,0.0625,0.25,1.0,0.25,0.5,0.6875,0.9375,1.9375,100503.0,100469.0,100448.0,100482.0,100535.0,100488.0,100493.0,100541.0,100488.0,100422.0,100402.0,100405.0,100384.0,100340.0,63.9375,65.5,69.1875,78.625,74.75,75.4375,75.25,74.625,75.875,73.9375,78.125,79.5625,79.875,82.375,0.015686035,0.015991211,0.017028809,0.018676758,0.018432617,0.018432617,0.018005371,0.017822266,0.018615723,0.018737793,0.01928711,0.019042969,0.018859863,0.018981934,29.0,28.9375,28.875,28.0,28.75,28.6875,28.3125,28.1875,28.4375,29.125,28.5625,28.0,27.6875,27.25,34.125,34.3125,33.875,33.25,33.6875,33.6875,32.9375,32.4375,32.625,33.5,32.9375,31.6875,31.1875,31.1875,25.125,24.9375,25.25,24.5,25.375,24.0,24.25,24.5625,25.375,25.5625,24.9375,24.0625,24.875,24.5625,40.6830776619222,-1.6751584247074618,POINT (-1.6751584247074618 40.6830776619222),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.6751584247074618,40.6830776619222,12,1323.0
